date,temp,spcond,sal,do_pct,do_mgl,depth,ph,turb,chlfluor
10/4/2017,23.321875,21.373125,12.8375,32.95208333,2.623958333,2.456875,7.225,11.07291667,NA
10/5/2017,23.23125,20.2965625,12.14270833,27.83229167,2.227083333,2.4471875,7.221875,10.40625,NA
10/6/2017,23.778125,20.41520833,12.21041667,68.8875,5.435416667,2.44875,7.48125,10.89583333,NA
10/7/2017,24.25,20.62166667,12.34479167,64.2,5.023958333,2.631770833,7.482291667,14.65625,NA
10/8/2017,23.57604167,14.37979167,8.413541667,59.11458333,4.75,2.944895833,6.772916667,16.39583333,NA
10/9/2017,23.25,4.467916667,2.416666667,47.06875,3.955208333,2.608125,6.011458333,28.89583333,NA
10/10/2017,25.23645833,4.245208333,2.276041667,58.24583333,4.672916667,2.553541667,6.191666667,26.15625,NA
10/11/2017,28.13229167,8.831770833,4.929166667,75.77604167,5.726041667,2.486145833,6.688541667,18.17708333,NA
10/12/2017,28.38958333,10.03291667,5.688541667,84.54270833,6.310416667,2.468541667,6.878125,16.05208333,NA
10/13/2017,28.95,17.02989583,9.986458333,70.47083333,5.1625,2.468020833,7.164583333,12.47916667,NA
10/14/2017,28.65833333,18.7315625,11.06875,66.253125,4.83125,2.460729167,7.197916667,12.3125,NA
10/15/2017,28.74479167,20.07697917,11.92395833,72.84791667,5.277083333,2.5453125,7.292708333,12.4375,NA
10/16/2017,27.46354167,16.855625,9.898958333,49.77708333,3.751041667,2.34875,6.9125,10.72916667,NA
10/17/2017,23.39583333,16.1125,9.455208333,78.05,6.295833333,2.418854167,7.119791667,17.25,NA
10/18/2017,22.590625,18.59375,11.04583333,90.740625,7.38125,2.435625,7.3375,15.44791667,NA
10/19/2017,22.75104167,18.6121875,11.05416667,83.221875,6.735416667,2.438333333,7.163541667,16.28125,NA
10/20/2017,23.53958333,19.10145833,11.36354167,89.534375,7.116666667,2.373541667,7.470833333,16,NA
10/21/2017,24.41458333,20.90479167,12.52604167,80.925,6.297916667,2.483020833,7.442708333,16.78125,NA
10/22/2017,24.55104167,18.575625,11.04583333,63.103125,4.929166667,2.5471875,7.183333333,27.5625,NA
10/23/2017,21.31770833,0.385,0.203125,74.153125,6.570833333,2.518541667,5.808333333,134.84375,NA
10/24/2017,20.65625,0.5475,0.271875,73.34375,6.586458333,2.371041667,5.802083333,70.98958333,NA
10/25/2017,20.58020833,3.094375,1.676041667,71.53020833,6.36875,2.240208333,6.179166667,45.07291667,NA
10/26/2017,21.6375,10.12677083,5.75,74.975,6.411458333,2.221666667,6.651041667,28.58333333,NA
10/27/2017,21.36666667,10.77083333,6.141666667,78.60625,6.732291667,2.299166667,6.75,26.41666667,NA
10/28/2017,19.91666667,7.533541667,4.192708333,78.45833333,6.967708333,2.260416667,6.555208333,47.71875,NA
10/29/2017,17.45,7.736875,4.320833333,85.20520833,7.944791667,2.1578125,6.625,41.47058824,NA
10/30/2017,17.68854167,9.870625,5.597916667,91.78020833,8.464583333,2.140729167,6.752083333,NA,NA
10/31/2017,18.43541667,8.350208333,4.670833333,89.44479167,8.158333333,2.210833333,6.685416667,NA,NA
11/1/2017,19.365625,8.373854167,4.676041667,85.20833333,7.636458333,2.343229167,6.677083333,NA,NA
11/2/2017,19.65416667,8.147291667,4.546875,72.67083333,6.48125,2.3759375,6.596875,NA,NA
11/3/2017,20.83125,7.7740625,4.314583333,81.796875,7.10625,2.358333333,6.664583333,NA,NA
11/4/2017,22.04479167,7.526041667,4.165625,100.8875,8.54375,2.328333333,6.723958333,NA,NA
11/5/2017,23.22395833,8.5378125,4.764583333,109.446875,9.058333333,2.341458333,6.81875,NA,NA
11/6/2017,23.93645833,8.805208333,4.923958333,108.4625,8.834375,2.305833333,6.84375,NA,NA
11/7/2017,24.465625,9,5.036458333,112.7447917,9.115625,2.314895833,6.820833333,NA,NA
11/8/2017,24.47604167,9.435625,5.296875,111.0854167,8.985416667,2.259479167,6.946875,NA,NA
11/9/2017,22.89270833,9.9534375,5.627083333,101.2020833,8.426041667,2.183229167,6.933333333,NA,NA
11/10/2017,20.615625,13.65395833,7.91875,101.9,8.719791667,2.235520833,7.022916667,NA,NA
11/11/2017,20.35833333,15.94458333,9.3625,102.23125,8.746875,2.308229167,7.084375,NA,NA
11/12/2017,20.27916667,17.6621875,10.46041667,93.04791667,7.923958333,2.360520833,7.122916667,NA,NA
11/13/2017,20.12395833,18.11375,10.75104167,92.4375,7.872916667,2.2978125,7.235416667,NA,NA
11/14/2017,19.71458333,17.24916667,10.19791667,99.678125,8.592708333,2.298541667,7.177083333,NA,NA
11/15/2017,18.96354167,17.5990625,10.43125,103.3489583,9.05625,2.291666667,7.228125,NA,NA
11/16/2017,19.37291667,20.633125,12.39375,94.475,8.1,2.323645833,7.165625,NA,NA
11/17/2017,20.31875,21.40260417,12.88854167,110.0875,9.216666667,2.2928125,7.30625,NA,NA
11/18/2017,20.85416667,20.51104167,12.30416667,99.99479167,8.316666667,2.383020833,7.264583333,NA,NA
11/19/2017,19.45416667,15.62614583,9.178125,95.21145833,8.28125,2.215416667,7.094791667,NA,NA
11/20/2017,18.578125,19.39427083,11.5875,109.0729167,9.536458333,2.274166667,7.095833333,NA,NA
11/21/2017,16.79375,22.30302083,13.50520833,117.4166667,10.52395833,2.274375,7.703125,9.816326531,NA
11/22/2017,15.34375,25.3603125,15.51458333,107.2510417,9.767708333,2.205833333,8.026041667,9.302083333,NA
11/23/2017,14.453125,25.21729167,15.41875,100.8854167,9.385416667,2.164583333,7.982291667,9.291666667,NA
11/24/2017,14.396875,24.5578125,14.98125,99.41145833,9.2625,2.189166667,7.922916667,9.333333333,NA
11/25/2017,14.778125,25.17958333,15.39479167,101.9760417,9.40625,2.218958333,7.914583333,10.125,NA
11/26/2017,15.375,26.61895833,16.36458333,106.7572917,9.665625,2.1571875,7.935416667,10.16666667,NA
11/27/2017,15.46354167,26.8409375,16.509375,100.83125,9.102083333,2.217291667,7.85,10.85416667,NA
11/28/2017,15.18541667,26.3753125,16.19583333,103.7520833,9.4375,2.258020833,7.864583333,9.8125,NA
11/29/2017,15.61458333,25.65302083,15.71145833,107.5875,9.722916667,2.230729167,7.844791667,9.34375,NA
11/30/2017,16.25416667,25.32947917,15.50104167,108.5822917,9.70625,2.2778125,7.808333333,9.458333333,NA
12/1/2017,16.78645833,25.56333333,15.65625,108.5322917,9.56875,2.229479167,7.777083333,9.260416667,NA
12/2/2017,17.36770833,27.27270833,16.81458333,109.6729167,9.488541667,2.246875,7.826041667,10.08333333,NA
12/3/2017,17.71145833,27.4290625,16.9125,118.478125,10.19479167,2.255416667,7.94375,11.20833333,NA
12/4/2017,17.87604167,27.21510417,16.76666667,111.2895833,9.55,2.250729167,7.93125,11.75,NA
12/5/2017,18.334375,26.36625,16.1875,93.17916667,7.947916667,2.338229167,7.74375,12.14583333,NA
12/6/2017,16.98854167,25.33177083,15.49583333,71.01458333,6.283333333,2.0971875,7.448958333,13.19791667,NA
12/7/2017,12.9375,26.17104167,16.04166667,79.79791667,7.648958333,2.078958333,7.639583333,12.17708333,NA
12/8/2017,10.434375,26.014375,15.89375,86.39270833,8.738541667,2.068854167,7.811458333,9.260416667,NA
12/9/2017,9.279166667,26.66364583,16.29166667,96.09895833,9.928125,2.111979167,7.922916667,10.16666667,NA
12/10/2017,10.42083333,27.12697917,16.63854167,110.103125,11.07708333,2.049895833,8.03125,13.95833333,NA
12/11/2017,10.934375,25.31354167,15.4375,109.1895833,10.94270833,2.054270833,7.94375,18.125,NA
12/12/2017,11.53333333,22.3475,13.50625,100.2625,10.0375,2.041770833,7.789583333,18.58333333,NA
12/13/2017,11.23125,21.54729167,12.96354167,98.26041667,9.945833333,2.0753125,7.934375,20.16666667,NA
12/14/2017,11.17916667,19.63083333,11.72083333,94.31666667,9.628125,2.126979167,7.84375,17.125,NA
12/15/2017,11.26145833,21.98916667,13.25729167,96.88645833,9.780208333,2.11875,7.914583333,20.01041667,NA
12/16/2017,11.178125,23.45635417,14.215625,103.6479167,10.4125,2.12375,8.05625,18.58333333,NA
12/17/2017,11.83541667,23.74510417,14.415625,96.465625,9.545833333,2.201458333,7.954166667,17.64583333,NA
12/18/2017,13.24583333,23.22354167,14.08125,94.68333333,9.0875,2.2128125,7.985416667,20.46875,NA
12/19/2017,14.49583333,21.48260417,12.95208333,85.46979167,8.047916667,2.135208333,7.855208333,22.75,NA
12/20/2017,16.590625,21.23177083,12.78541667,85.53125,7.684375,2.220520833,7.689583333,7.302083333,NA
12/21/2017,18.85416667,22.1175,13.3625,107.7885417,9.240625,2.207604167,8.045833333,6.84375,NA
12/22/2017,19.82291667,21.6271875,13.03333333,109.8541667,9.277083333,2.289895833,8.058333333,6.354166667,NA
12/23/2017,20.31354167,20.74291667,12.45416667,91.41875,7.665625,2.2875,7.710416667,7.0625,NA
12/24/2017,20.61145833,22.74458333,13.76875,86.87708333,7.202083333,2.211145833,7.8625,8.197916667,NA
12/25/2017,18.015625,19.38010417,11.59166667,98.54479167,8.771875,2.0446875,7.838541667,4.458333333,NA
12/26/2017,14.42604167,22.7184375,13.76770833,110.2166667,10.34583333,2.222708333,8.204166667,2.885416667,NA
12/27/2017,14.109375,25.05072917,15.3125,112.2291667,10.5125,2.114270833,8.19375,1.822916667,NA
12/28/2017,12.61979167,23.02385417,13.94166667,106.9354167,10.421875,2.126666667,8.096875,1.135416667,NA
12/29/2017,12,22.7065625,13.72916667,112.8114583,11.16979167,2.195833333,8.1,0.520833333,NA
12/30/2017,13.07291667,24.76114583,15.11145833,130.4677083,12.41875,2.1428125,8.196875,1.979166667,NA
12/31/2017,13.246875,24.22541667,14.75416667,120.4635417,11.5,2.013645833,8.2,2.65625,NA
1/1/2018,10.40625,16.69114583,9.826041667,101.7510417,10.71666667,1.906354167,7.741666667,2.958333333,NA
1/2/2018,8.1875,18.63958333,11.04270833,112.0614583,12.30833333,1.955104167,7.994791667,2.583333333,NA
1/3/2018,7.919791667,23.680625,14.29583333,118.9239583,12.86145833,2.003541667,8.216666667,2.145833333,NA
1/4/2018,8.608333333,24.5946875,14.915625,128.1927083,13.58020833,1.990833333,8.383333333,1.28125,NA
1/5/2018,8.7375,27.31104167,16.70208333,134.0979167,14.00729167,2.084166667,8.477083333,1.375,NA
1/6/2018,9.833333333,25.96239583,15.8375,139.5822917,14.284375,2.127916667,8.480208333,1.21875,NA
1/7/2018,10.290625,26.6253125,16.3,147.3302083,14.9,2.189479167,8.569791667,1.552083333,NA
1/8/2018,10.57291667,24.87260417,15.13541667,124.9333333,12.640625,2.373541667,8.44375,2.458333333,NA
1/9/2018,11.365625,26.9046875,16.50208333,121.3708333,11.95625,2.326354167,8.328125,1.885416667,NA
1/10/2018,11.96969697,27.02424242,16.5969697,118.6606061,11.52878788,2.207878788,8.256060606,3.181818182,NA
1/11/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/12/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/13/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/14/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/15/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/17/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/19/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/20/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/21/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/22/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/24/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/25/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/27/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/28/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/29/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/30/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/31/2018,14.95384615,30.33230769,18.85897436,159.7923077,14.36923077,2.36974359,8.648717949,7.307692308,NA
2/1/2018,15.03125,30.80697917,19.190625,154.14375,13.80416667,2.288854167,8.609375,7.083333333,NA
2/2/2018,15.01770833,29.34416667,18.21145833,136.4489583,12.29791667,2.1303125,8.508333333,7.895833333,NA
2/3/2018,12.73541667,29.88020833,18.53541667,113.3875,10.75104167,2.199270833,8.480208333,7.78125,NA
2/4/2018,12.46770833,30.2625,18.78645833,124.2989583,11.78020833,2.356979167,8.520833333,5.53125,NA
2/5/2018,14.07604167,31.93395833,19.95520833,132.8197917,12.078125,2.2821875,8.520833333,5.083333333,NA
2/6/2018,15.075,29.5503125,18.33541667,135.8083333,12.225,2.2634375,8.542708333,5.072916667,NA
2/7/2018,15.12916667,28.74864583,17.79895833,107.8739583,9.736458333,2.318958333,8.263541667,5.239583333,NA
2/8/2018,15.50416667,22.97020833,13.94270833,108.3020833,9.911458333,2.149583333,8.082291667,9.239583333,NA
2/9/2018,14.96354167,28.1071875,17.36666667,107.4583333,9.758333333,2.258958333,8.278125,6.739583333,NA
2/10/2018,15.37708333,26.50520833,16.2875,86.1625,7.809375,2.322916667,7.955208333,7.21875,NA
2/11/2018,16.978125,7.4053125,4.203125,70.63958333,6.676041667,2.381979167,6.539583333,37.05208333,NA
2/12/2018,17.43958333,0.2684375,0.148958333,80.784375,7.722916667,2.2659375,6.247916667,62.51041667,NA
2/13/2018,16.92604167,0.198645833,0.113541667,77.11979167,7.467708333,2.291041667,6.203125,48.84375,NA
2/14/2018,18.24479167,4.835729167,2.648958333,72.571875,6.735416667,2.305520833,6.504166667,37.97916667,NA
2/15/2018,19.325,5.420208333,2.954166667,70.51875,6.386458333,2.274166667,6.555208333,34.85416667,NA
2/16/2018,20.353125,5.3053125,2.898958333,68.57083333,6.080208333,2.207395833,6.480208333,27.54166667,NA
2/17/2018,21.765625,7.340208333,4.064583333,69.23541667,5.940625,2.200520833,6.722916667,23.61458333,NA
2/18/2018,22.08333333,7.163854167,3.9625,80.15208333,6.829166667,2.1815625,6.895833333,20.65625,NA
2/19/2018,22.91666667,7.562708333,4.182291667,94.653125,7.932291667,2.245625,7.211458333,19.60416667,NA
2/20/2018,22.55104167,6.763125,3.71875,74.36979167,6.3,2.293958333,6.861458333,18.33333333,NA
2/21/2018,22.37083333,6.669479167,3.6625,61.515625,5.230208333,2.316145833,6.759375,17.63541667,NA
2/22/2018,22.40416667,5.3190625,2.877083333,60.509375,5.1625,2.3025,6.636458333,18.02083333,NA
2/23/2018,22.72916667,4.926458333,2.659375,71.03854167,6.020833333,2.284583333,6.869791667,19.0625,NA
2/24/2018,23.03541667,3.754791667,1.998958333,77.75208333,6.579166667,2.269166667,6.771875,21.08333333,NA
2/25/2018,22.89375,3.192291667,1.679166667,75.07291667,6.397916667,2.221354167,6.595833333,16.82291667,NA
2/26/2018,22.32291667,3.482395833,1.838541667,72.13125,6.195833333,2.215729167,6.583333333,16.5625,NA
2/27/2018,22.13229167,5.707291667,3.122916667,82.91041667,7.06875,2.210104167,6.91875,17.46875,NA
2/28/2018,22.98736842,5.955263158,3.248421053,99.53578947,8.349473684,2.334,7.297894737,17.85263158,NA
3/1/2018,23.303125,4.485416667,2.409375,97.328125,8.179166667,2.385520833,7.058333333,14.35416667,NA
3/2/2018,22.35833333,4.451458333,2.407291667,99.015625,8.454166667,2.1853125,7.3,14.14583333,NA
3/3/2018,21.23125,7.0765625,3.908333333,118.4729167,10.28229167,2.227291667,8.34375,17.64583333,NA
3/4/2018,20.25208333,6.995520833,3.861458333,123.5135417,10.93333333,2.266979167,8.644791667,16.20833333,NA
3/5/2018,20.01041667,6.321041667,3.465625,108.44375,9.665625,2.306770833,8.365625,16.10416667,NA
3/6/2018,20.21979167,4.852604167,2.617708333,100.2395833,8.938541667,2.3471875,7.745833333,12.85416667,NA
3/7/2018,19.02708333,3.667395833,1.95,97.54166667,8.942708333,2.241770833,7.2875,8.8125,NA
3/8/2018,17.50625,4.137395833,2.216666667,102.540625,9.689583333,2.222083333,7.811458333,10.5625,NA
3/9/2018,16.44583333,4.7065625,2.538541667,110.2458333,10.62604167,2.273645833,8.355208333,11.13541667,NA
3/10/2018,16.91458333,5.453229167,2.970833333,119.3072917,11.3375,2.3721875,8.859375,9.802083333,NA
3/11/2018,17.57395833,4.4965625,2.416666667,111.6,10.50729167,2.3909375,8.55625,10.1875,NA
3/12/2018,17.08541667,3.0284375,1.597916667,104.1208333,9.944791667,2.206458333,7.61875,8.75,NA
3/13/2018,16.74791667,2.857708333,1.505208333,113.6552083,10.925,2.215104167,8.007291667,10.69791667,NA
3/14/2018,16.73854167,3.151666667,1.672916667,120.0427083,11.52395833,2.226875,8.175,10.63541667,NA
3/15/2018,16.84791667,3.950104167,2.1125,119.3072917,11.41041667,2.243229167,8.466666667,10.35416667,NA
3/16/2018,17.29375,4.0128125,2.153125,115.7895833,10.97916667,2.284166667,8.548958333,10,NA
3/17/2018,17.90729167,3.300520833,1.745833333,107.246875,10.05625,2.360104167,7.807291667,9.3125,NA
3/18/2018,18.82708333,2.405625,1.251041667,99.19583333,9.166666667,2.343958333,7.154166667,8.479166667,NA
3/19/2018,19.43541667,2.0715625,1.066666667,94.68645833,8.648958333,2.383020833,6.977083333,8.677083333,NA
3/20/2018,19.82604167,1.430520833,0.727083333,101.8729167,9.261458333,2.310208333,6.790625,9.09375,NA
3/21/2018,18.95833333,0.900416667,0.45625,111.134375,10.28333333,2.210625,6.939583333,8.927083333,NA
3/22/2018,18.25625,0.782395833,0.397916667,110.2302083,10.35729167,2.170833333,7.2,10.04166667,NA
3/23/2018,18.00104167,1.295,0.657291667,107.9114583,10.18020833,2.2725,7.58125,12.8125,NA
3/24/2018,18.79166667,1.554583333,0.802083333,108.728125,10.08229167,2.297604167,7.760416667,11.40625,NA
3/25/2018,20.06979167,1.069791667,0.534375,115.7614583,10.47395833,2.320520833,7.64375,9.510416667,NA
3/26/2018,20.53229167,0.917291667,0.458333333,111.2395833,9.98125,2.309166667,7.514583333,10.27083333,NA
3/27/2018,20.15104167,0.994479167,0.503125,108.7708333,9.83125,2.38375,7.661458333,10.45833333,NA
3/28/2018,20.48541667,1.0384375,0.528125,104.9197917,9.421875,2.426770833,7.375,9.15625,NA
3/29/2018,21.35416667,1.672291667,0.864583333,105.6395833,9.3125,2.5140625,7.959375,10.38541667,NA
3/30/2018,21.31875,0.995104167,0.503125,108.8552083,9.616666667,2.37,7.211458333,6.46875,NA
3/31/2018,21.19166667,2.5121875,1.309375,108.98125,9.613541667,2.379270833,7.836458333,10.53125,NA
4/1/2018,21.22395833,4.413958333,2.384375,94.91979167,8.323958333,2.37,7.852083333,12.9375,NA
4/2/2018,21.93645833,4.775104167,2.564583333,94.45208333,8.144791667,2.354375,7.888541667,12.08333333,NA
4/3/2018,22.66770833,3.787708333,2.0125,91.278125,7.791666667,2.386354167,7.689583333,10.35416667,NA
4/4/2018,22.74791667,3.116770833,1.645833333,84.78854167,7.242708333,2.303229167,7.176041667,7.53125,NA
4/5/2018,20.74166667,3.578854167,1.904166667,93.08958333,8.263541667,2.2446875,7.566666667,9.083333333,NA
4/6/2018,20.28020833,3.5528125,1.883333333,95.55833333,8.548958333,2.2728125,7.488541667,9.40625,NA
4/7/2018,20.86041667,2.415,1.25625,86.80104167,7.707291667,2.27625,6.91875,8.177083333,NA
4/8/2018,18.79791667,2.23625,1.165625,84.82395833,7.869791667,2.176458333,6.932291667,8.864583333,NA
4/9/2018,18.35833333,5.27375,2.8625,96.82291667,8.945833333,2.278854167,7.688541667,10.22916667,NA
4/10/2018,19.67708333,6.372083333,3.504166667,94.59583333,8.465625,2.265625,7.464583333,12.08333333,NA
4/11/2018,20.075,8.326145833,4.653125,104.3239583,9.209375,2.278020833,7.757291667,11.97916667,NA
4/12/2018,20.49270833,8.225,4.595833333,102.6729167,8.991666667,2.255520833,7.572916667,10.69791667,NA
4/13/2018,21.37604167,7.376458333,4.084375,97.07291667,8.391666667,2.323541667,7.521875,10.51041667,NA
4/14/2018,22.8,7.531458333,4.165625,91.809375,7.716666667,2.486979167,7.820833333,23.29166667,NA
4/15/2018,21.55625,4.626145833,2.49375,86.22291667,7.495833333,2.387083333,6.895833333,11.70833333,NA
4/16/2018,20.35104167,2.528125,1.321875,81.73854167,7.323958333,2.186979167,6.467708333,11.96875,NA
4/17/2018,19.75416667,2.431458333,1.267708333,81.39270833,7.386458333,2.205104167,6.555208333,27.33333333,NA
4/18/2018,20.18958333,2.451354167,1.280208333,82.23229167,7.398958333,2.331354167,6.710416667,22.54166667,NA
4/19/2018,21.44375,3.436666667,1.844791667,81.8625,7.159375,2.273333333,7.026041667,20.96875,NA
4/20/2018,19.28333333,3.556875,1.9,86.71770833,7.923958333,2.091354167,7.198958333,28.66666667,NA
4/21/2018,19.75833333,4.813645833,2.6,98.29375,8.834375,2.205104167,7.48125,43.05208333,NA
4/22/2018,20.83020833,4.8128125,2.596875,94.90104167,8.348958333,2.36,7.264583333,54.14583333,NA
4/23/2018,21.440625,4.253958333,2.273958333,97.290625,8.466666667,2.372291667,7.364583333,46.46875,NA
4/24/2018,21.521875,3.289479167,1.736458333,94.61666667,8.244791667,2.2240625,7.129166667,67.38541667,NA
4/25/2018,21.93894737,3.223263158,1.701052632,106.28,9.196842105,2.033255814,7.422105263,59.93684211,NA
4/26/2018,22.52395833,3.054166667,1.598958333,104.3885417,8.954166667,2.205625,7.323958333,10.88541667,NA
4/27/2018,22.44375,2.232395833,1.154166667,111.6270833,9.616666667,2.148645833,7.5375,10.33333333,NA
4/28/2018,22.6375,2.285520833,1.18125,104.9020833,9,2.205104167,7.344791667,11.22916667,NA
4/29/2018,22.89895833,1.803125,0.929166667,95.71979167,8.1875,2.113541667,6.888541667,10.63541667,NA
4/30/2018,22.29791667,2.237083333,1.155208333,92.78229167,8.020833333,2.1753125,7.213541667,12.14583333,NA
5/1/2018,22.846875,2.03625,1.046875,94.83333333,8.110416667,2.314270833,7.133333333,13.375,NA
5/2/2018,23.16875,2.043125,1.058333333,87.953125,7.48125,2.321666667,7.097916667,11.32291667,NA
5/3/2018,23.90625,2.1534375,1.10625,92.64270833,7.759375,2.363541667,7.397916667,10.64583333,NA
5/4/2018,23.67083333,1.7665625,0.903125,84.98645833,7.164583333,2.324791667,7.033333333,9.927083333,NA
5/5/2018,24.3,1.5128125,0.765625,89.71458333,7.476041667,2.315729167,6.945833333,9.541666667,NA
5/6/2018,24.47291667,1.129583333,0.570833333,102.5333333,8.522916667,2.1721875,7.130208333,9.5625,NA
5/7/2018,24.29375,1.5425,0.78125,102.61875,8.546875,2.244791667,7.440625,11.63541667,NA
5/8/2018,24.675,1.611458333,0.819791667,96.68854167,8.001041667,2.196354167,7.35625,12.8125,NA
5/9/2018,25.334375,1.734583333,0.873958333,85.78125,6.99375,2.2609375,7.254166667,13.52083333,NA
5/10/2018,25.2875,1.723541667,0.878125,67.22083333,5.5,2.275104167,6.832291667,13.26041667,NA
5/11/2018,25.64270833,2.392708333,1.241666667,52.71979167,4.265625,2.28,6.739583333,12.27083333,NA
5/12/2018,25.94479167,1.513541667,0.763541667,67.22916667,5.433333333,2.297916667,6.607291667,10.97916667,NA
5/13/2018,26.59166667,1.26125,0.635416667,79.28958333,6.345833333,2.289479167,6.682291667,10.6875,NA
5/14/2018,26.47708333,1.288125,0.647916667,75.49270833,6.058333333,2.295729167,6.714583333,10.89583333,NA
5/15/2018,26.00729167,1.231979167,0.613541667,64.384375,5.2125,2.353020833,6.648958333,11.05208333,NA
5/16/2018,26.1125,1.305520833,0.661458333,63.51666667,5.123958333,2.383958333,6.64375,11.83333333,NA
5/17/2018,26.009375,1.357916667,0.683333333,66.728125,5.4,2.42125,6.8125,13.21875,NA
5/18/2018,26.22395833,1.084166667,0.552083333,78.24270833,6.302083333,2.440625,6.677083333,13.38541667,NA
5/19/2018,26.71145833,1.644791667,0.858333333,86.35833333,6.86875,2.416041667,6.8375,11.13541667,NA
5/20/2018,26.87916667,0.866458333,0.430208333,77.53854167,6.175,2.341458333,6.485416667,12.15625,NA
5/21/2018,27.009375,2.101354167,1.101041667,74.68645833,5.901041667,2.3653125,6.630208333,11.22916667,NA
5/22/2018,27.259375,2.799166667,1.460416667,72.70104167,5.713541667,2.426354167,6.7125,9.9375,NA
5/23/2018,27.49375,3.108958333,1.620833333,57.9625,4.5375,2.409479167,6.655208333,12.09375,NA
5/24/2018,27.25104167,2.073020833,1.059375,51.325,4.054166667,2.392291667,6.465625,8.979166667,NA
5/25/2018,27.09270833,1.245625,0.63125,60.60416667,4.8125,2.3315625,6.396875,10.29166667,NA
5/26/2018,26.953125,1.046354167,0.529166667,60.93125,4.853125,2.375208333,6.407291667,11.8125,NA
5/27/2018,27.32083333,3.566458333,1.909375,58.6125,4.6,2.35375,6.6375,9.802083333,NA
5/28/2018,26.87083333,9.5415625,5.365625,59.72083333,4.636458333,2.356458333,7.011458333,7.583333333,NA
5/29/2018,26.84479167,11.44052083,6.50625,55.76666667,4.29375,2.505729167,7.04375,5.75,NA
5/30/2018,27.14166667,9.217708333,5.160416667,59.8125,4.613541667,2.49375,7.053125,8.739583333,NA
5/31/2018,27.32916667,7.24875,3.991666667,56.9125,4.411458333,2.387083333,6.771875,9.25,NA
6/1/2018,27.94166667,6.473229167,3.529166667,61.446875,4.725,2.3659375,6.746875,9.739583333,NA
6/2/2018,28.6375,5.384895833,2.897916667,74.82916667,5.686458333,2.365729167,6.886458333,10.53125,NA
6/3/2018,28.875,4.336041667,2.296875,74.66770833,5.678125,2.292604167,6.775,9.15625,NA
6/4/2018,28.61979167,3.9953125,2.1125,65.746875,5.030208333,2.215208333,6.751041667,9.770833333,NA
6/5/2018,28.33854167,4.340520833,2.305208333,72.90208333,5.604166667,2.2271875,6.890625,11.01041667,NA
6/6/2018,27.48645833,4.991979167,2.688541667,55.60208333,4.328125,2.221458333,6.729166667,9.927083333,NA
6/7/2018,28.13854167,6.26,3.4,67.82604167,5.195833333,2.253333333,7.029166667,11.34375,NA
6/8/2018,28.53333333,5.582395833,3.008333333,67.32395833,5.139583333,2.23375,6.98125,11.6875,NA
6/9/2018,28.125,3.8484375,2.032291667,62.04895833,4.807291667,2.218541667,6.783333333,11.46875,NA
6/10/2018,27.33854167,2.252083333,1.161458333,61.22604167,4.826041667,2.236979167,6.573958333,10.45833333,NA
6/11/2018,27.12708333,1.880520833,0.960416667,61.24166667,4.844791667,2.262708333,6.554166667,11.86458333,NA
6/12/2018,26.31875,1.294895833,0.651041667,63.67708333,5.121875,2.266770833,6.472916667,12.07291667,NA
6/13/2018,24.928125,0.1959375,0.103125,63.53125,5.264583333,2.310104167,6.061458333,21.44791667,NA
6/14/2018,25.01458333,0.173229167,0.088541667,64.2625,5.314583333,2.271041667,5.95625,35.47916667,NA
6/15/2018,25.31041667,0.5875,0.308333333,56.99375,4.679166667,2.289375,6.041666667,34.28125,NA
6/16/2018,26.00416667,1.0709375,0.547916667,64.51770833,5.211458333,2.301145833,6.167708333,27.77083333,NA
6/17/2018,26.8625,0.729791667,0.366666667,72.98854167,5.807291667,2.3015625,6.18125,24.83333333,NA
6/18/2018,26.865625,0.4140625,0.210416667,60.00833333,4.795833333,2.27375,6.026041667,23.20833333,NA
6/19/2018,26.925,0.81625,0.41875,52.81458333,4.2,2.251770833,6.1,22.0625,NA
6/20/2018,27.55729167,1.7184375,0.883333333,51.465625,4.03125,2.248125,6.216666667,17.55208333,NA
